ID TIME #BLOCKS
1 1.011 2
1 3.539 2
1 5.571 1
1 7.6 1
1 8.614 1
1 10.131 1
1 13.154 1
1 14.183 1
1 20.246 1
1 32.305 1
1 64.459 17
1 65.547 1
1 67.075 1
1 72.105 2
1 74.633 1
1 76.146 1
1 77.157 1
1 80.174 1
1 81.184 1
1 83.197 1
1 85.725 1
1 89.765 1
1 90.294 1
1 94.329 2
1 95.362 1
1 97.377 1
1 109.417 2
1 112.437 1
1 121.998 1
1 129.063 2
1 132.618 2
1 134.154 1
1 136.18 1
1 138.223 1
1 138.748 1
1 140.261 1
1 142.276 1
1 144.292 1
1 146.819 1
1 148.363 1
1 149.887 1
1 151.904 1
1 154.439 2
1 156.476 1
1 157.007 1
1 158.53 1
1 160.043 1
1 165.59 1
1 166.126 1
1 173.18 1
1 174.712 5
1 178.747 2
1 202.343 11
1 203.891 2
1 205.428 1
1 206.948 1
1 209.474 1
1 211.487 1
1 212.998 1
1 215.012 1
1 217.528 1
1 219.038 1
1 221.568 1
1 225.602 3
1 227.62 1
1 228.143 1
1 229.68 1
1 232.718 1
1 233.229 1
1 235.242 1
1 239.277 1
1 243.329 1
1 243.839 1
1 246.368 2
1 247.403 1
1 250.931 1
1 256.462 1
1 258.995 1
1 261.045 1
1 261.553 2
1 263.578 1
1 266.094 2
1 270.118 1
1 272.65 2
1 275.187 2
1 275.703 1
1 277.23 1
1 277.768 1
1 279.792 1
1 281.309 1
1 284.829 1
1 286.341 1
1 287.354 1
1 290.876 2
1 292.896 1
1 294.912 1
1 298.934 2
1 302.962 1
1 304.488 1
1 310.03 3
1 320.089 4
1 322.641 1
1 328.175 1
1 336.727 1
1 339.242 1
1 341.258 1
1 346.79 1
1 349.809 2
1 350.32 2
1 353.837 1
1 354.351 1
1 356.384 1
1 358.424 2
1 359.966 1
1 360.502 1
1 362.028 1
1 364.546 1
1 366.081 2
1 368.12 1
1 370.651 1
1 373.168 2
1 374.697 1
1 378.749 1
1 380.777 1
1 386.32 1
1 387.344 1
1 392.893 1
1 398.934 2
1 403.466 3
1 407.009 1
1 408.533 1
1 410.045 1
1 413.078 1
1 414.103 1
1 418.127 1
1 418.635 1
1 420.665 1
1 422.694 1
1 424.221 1
1 426.265 1
1 428.302 1
1 432.86 1
1 433.396 2
1 435.427 1
1 435.937 1
1 437.968 1
1 440.506 1
1 441.018 1
1 442.532 1
1 445.065 1
1 446.084 1
1 450.111 1
1 451.142 1
1 453.161 1
1 453.67 1
1 455.194 1
1 457.223 1
1 476.318 8
1 477.381 1
1 479.409 1
1 481.438 1
1 482.451 1
1 483.473 1
1 486.497 2
1 489.014 1
1 491.028 1
1 493.041 1
1 495.074 1
1 496.112 1
1 498.141 1
1 500.174 1
1 502.217 1
1 504.236 1
1 506.268 1
1 508.819 1
1 514.349 1
1 515.371 1
1 518.917 4
1 520.47 1
1 525.008 2
1 527.548 1
1 528.571 1
1 530.615 1
1 531.152 1
1 532.676 1
1 535.19 1
1 536.2 1
1 538.234 1
1 540.765 1
1 543.793 1
1 544.314 1
1 544.851 1
1 545.378 1
1 548.402 1
1 548.91 1
1 549.417 1
1 552.936 1
1 553.945 2
1 554.455 1
1 555.472 1
1 557.001 1
1 559.524 1
1 561.035 1
1 564.552 1
1 567.082 1
1 568.108 1
1 570.625 1
1 572.137 1
1 574.149 1
1 577.182 1
1 580.722 1
1 584.767 2
1 628.981 21
1 629.548 1
1 630.572 1
1 632.112 2
1 635.149 1
1 636.188 1
1 638.224 1
1 640.24 1
1 642.77 1
1 644.311 1
1 646.351 1
1 648.372 1
1 650.383 1
1 659.44 4
1 669.505 1
1 671.532 1
1 672.069 1
1 675.102 2
1 677.156 1
1 680.708 1
1 681.244 1
1 681.768 1
1 684.295 2
1 685.836 1
1 686.369 1
1 687.906 1
1 690.425 1
1 690.947 1
1 691.475 1
1 695.513 1
1 700.066 2
1 702.61 1
1 703.629 1
1 704.152 1
1 705.169 1
1 707.684 1
1 709.197 1
1 713.234 1
1 717.764 1
1 719.778 1
1 720.288 1
1 720.803 1
1 721.813 1
1 724.338 1
1 725.368 3
1 730.918 1
1 732.457 1
1 732.993 1
1 738.018 1
1 743.563 1
1 744.09 1
1 748.117 1
1 749.643 1
1 761.707 1
1 762.718 1
1 763.729 1
1 765.243 1
1 775.812 1
1 776.848 1
1 778.365 1
1 780.401 1
1 781.946 1
1 783.969 1
1 786.486 1
1 789.506 1
1 790.518 1
1 793.051 1
1 794.569 1
1 797.587 1
1 799.1 2
1 802.129 2
1 804.169 1
1 806.706 1
1 808.749 1
1 810.304 1
1 812.342 1
1 814.876 1
1 815.896 1
1 818.927 1
1 821.458 1
1 823.987 1
1 828.524 1
1 843.087 6
1 845.624 2
1 848.646 1
1 850.156 1
1 851.179 1
1 853.721 1
1 855.247 1
1 857.271 1
1 859.31 1
1 861.856 1
1 863.871 1
1 865.882 1
1 867.395 1
1 876.951 5
1 877.495 1
1 881.028 1
1 883.544 1
1 884.052 1
1 886.568 1
1 887.09 1
1 890.134 1
1 896.185 1
1 934.401 1
