ID TIME BLOCK BALANCE #RESOURCES
18 1.047 1 21.00 0
18 1.561 2 21.00 0
18 3.603 3 21.00 0
18 5.129 4 21.00 0
18 7.149 5 21.00 0
18 9.664 6 21.00 0
18 11.706 7 21.00 0
18 16.247 8 21.00 0
18 18.776 9 21.00 0
18 20.79 10 21.00 0
18 24.31 11 21.00 0
18 30.855 12 21.00 0
18 65.03 26 21.00 0
18 67.605 27 21.00 0
18 72.14 28 21.00 0
18 75.174 30 21.00 0
18 76.186 31 21.00 0
18 77.212 32 21.00 0
18 79.742 33 21.00 0
18 81.259 34 21.00 0
18 83.273 35 21.00 0
18 128.476 47 21.00 0
18 129.025 48 21.00 0
18 132.049 49 21.00 0
18 133.073 50 21.00 0
18 134.606 51 21.00 0
18 136.128 52 21.00 0
18 138.154 53 21.00 0
18 140.168 54 21.00 0
18 142.184 55 21.00 0
18 144.2 56 21.00 0
18 146.227 57 21.00 0
18 148.272 58 21.00 0
18 149.788 59 21.00 0
18 151.803 60 21.00 0
18 154.339 61 21.00 0
18 154.863 61 21.00 0
18 156.393 62 21.00 0
18 158.932 63 21.00 0
18 159.947 64 21.00 0
18 162.485 65 21.00 0
18 169.528 66 21.00 0
18 181.099 67 21.00 0
18 181.62 67 21.00 0
18 182.632 68 21.00 0
18 185.665 69 21.00 0
18 193.726 78 21.00 0
18 194.303 79 21.00 0
18 194.839 80 21.00 0
18 197.383 81 21.00 0
18 200.407 82 21.00 0
18 201.42 83 21.00 0
18 203.457 84 21.00 0
18 203.983 84 21.00 0
18 205.497 85 21.00 0
18 207.025 86 21.00 0
18 209.042 87 21.00 0
18 211.077 88 21.00 0
18 213.11 89 21.00 0
18 215.129 90 21.00 0
18 217.677 91 21.00 0
18 219.217 92 21.00 0
18 221.239 93 21.00 0
18 224.288 94 21.00 0
18 226.335 95 21.00 0
18 226.875 96 21.00 0
18 229.922 97 21.00 0
18 231.938 98 21.00 0
18 238.979 101 21.00 0
18 242.518 102 21.00 0
18 243.047 103 21.00 0
18 247.57 105 21.00 0
18 249.599 106 21.00 0
18 252.137 107 21.00 0
18 253.167 107 21.00 0
18 256.19 107 21.00 0
18 258.713 108 21.00 0
18 260.753 109 21.00 0
18 261.266 110 21.00 0
18 263.296 111 21.00 0
18 265.821 112 21.00 0
18 269.86 113 21.00 0
18 270.374 113 21.00 0
18 271.889 115 21.00 0
18 275.417 117 21.00 0
18 275.956 117 21.00 0
18 276.973 118 21.00 0
18 279.506 119 21.00 0
18 281.027 120 21.00 0
18 284.549 121 21.00 0
18 286.584 122 21.00 0
18 287.126 123 21.00 0
18 291.173 125 21.00 0
18 293.218 126 21.00 0
18 295.27 127 21.00 0
18 298.295 128 21.00 0
18 299.335 129 21.00 0
18 302.381 130 21.00 0
18 304.917 131 21.00 0
18 306.955 132 21.00 0
18 311.482 134 21.00 0
18 321.056 134 21.00 0
18 323.587 135 21.00 0
18 325.103 136 21.00 0
18 337.684 137 21.00 0
18 341.215 139 21.00 0
18 345.762 140 21.00 0
18 346.298 141 21.00 0
18 349.844 142 21.00 0
18 350.883 143 21.00 0
18 353.422 144 21.00 0
18 353.934 144 21.00 0
18 354.465 145 21.00 0
18 355.983 146 21.00 0
18 358.016 147 21.00 0
18 360.039 148 21.00 0
18 360.556 148 21.00 0
18 362.098 149 21.00 0
18 364.642 150 21.00 0
18 366.175 151 21.00 0
18 368.208 152 21.00 0
18 370.738 153 21.00 0
18 372.773 154 21.00 0
18 373.783 155 21.00 0
18 384.319 156 21.00 0
18 417.489 170 21.00 0
18 418.042 171 21.00 0
18 419.077 172 21.00 0
18 421.116 173 21.00 0
18 422.134 174 21.00 0
18 424.674 175 21.00 0
18 426.191 176 21.00 0
18 426.701 176 21.00 0
18 428.218 177 21.00 0
18 432.766 179 21.00 0
18 433.313 179 21.00 0
18 435.331 180 21.00 0
18 435.843 181 21.00 0
18 437.877 182 21.00 0
18 440.415 183 21.00 0
18 442.431 184 21.00 0
18 444.967 185 21.00 0
18 446.504 186 21.00 0
18 451.048 187 21.00 0
18 463.14 190 21.00 0
18 466.669 191 21.00 0
18 472.701 198 21.00 0
18 474.234 199 21.00 0
18 476.765 200 21.00 0
18 478.78 201 21.00 0
18 481.295 202 21.00 0
18 482.32 203 21.00 0
18 486.342 204 21.00 0
18 486.872 205 21.00 0
18 488.885 206 21.00 0
18 491.412 207 21.00 0
18 492.939 208 21.00 0
18 494.984 209 21.00 0
18 495.506 209 21.00 0
18 496.036 210 21.00 0
18 498.055 211 21.00 0
18 500.087 212 21.00 0
18 502.126 213 21.00 0
18 504.142 214 21.00 0
18 506.184 215 21.00 0
18 508.728 216 21.00 0
18 511.245 217 21.00 0
18 512.26 218 21.00 0
18 513.774 219 21.00 0
18 516.29 220 21.00 0
18 518.331 221 21.00 0
18 520.351 222 21.00 0
18 524.893 223 21.00 0
18 525.431 224 21.00 0
18 527.453 225 21.00 0
18 528.484 226 21.00 0
18 531.009 227 21.00 0
18 533.042 228 21.00 0
18 535.061 229 21.00 0
18 535.584 229 21.00 0
18 536.096 230 21.00 0
18 538.634 231 21.00 0
18 540.679 232 21.00 0
18 545.206 234 21.00 0
18 548.75 235 21.00 0
18 549.786 236 21.00 0
18 552.805 237 21.00 0
18 553.816 238 21.00 0
18 555.845 239 21.00 0
18 557.39 240 21.00 0
18 559.925 241 21.00 0
18 561.437 242 21.00 0
18 564.452 243 21.00 0
18 566.468 244 21.00 0
18 568.003 245 21.00 0
18 570.524 246 21.00 0
18 572.036 247 21.00 0
18 574.049 248 21.00 0
18 576.566 249 21.00 0
18 578.104 250 21.00 0
18 580.123 251 21.00 0
18 583.162 252 21.00 0
18 584.689 253 21.00 0
18 586.729 254 21.00 0
18 588.262 255 21.00 0
18 588.782 255 21.00 0
18 627.972 270 21.00 0
18 628.515 271 21.00 0
18 629.525 271 21.00 0
18 630.044 271 21.00 0
18 632.058 273 21.00 0
18 634.598 274 21.00 0
18 636.117 275 21.00 0
18 638.133 276 21.00 0
18 640.649 277 21.00 0
18 642.162 278 21.00 0
18 644.178 279 21.00 0
18 646.205 280 21.00 0
18 648.238 281 21.00 0
18 650.264 282 21.00 0
18 653.294 283 21.00 0
18 653.807 284 21.00 0
18 655.823 285 21.00 0
18 658.359 286 21.00 0
18 662.397 287 21.00 0
18 664.438 289 21.00 0
18 674.509 290 21.00 0
18 684.574 290 21.00 0
18 691.64 291 21.00 0
18 694.665 297 21.00 0
18 698.211 298 21.00 0
18 703.742 304 21.00 0
18 704.281 304 21.00 0
18 704.811 305 21.00 0
18 707.848 306 21.00 0
18 708.363 306 21.00 0
18 709.393 307 21.00 0
18 712.942 308 21.00 0
18 717.493 309 21.00 0
18 720.038 311 21.00 0
18 721.071 312 21.00 0
18 723.608 313 21.00 0
18 725.15 314 21.00 0
18 729.689 315 21.00 0
18 731.725 316 21.00 0
18 733.746 317 21.00 0
18 735.28 318 21.00 0
18 759.873 322 21.00 0
18 760.912 323 21.00 0
18 762.444 324 21.00 0
18 763.963 325 21.00 0
18 764.974 326 21.00 0
18 776.05 327 21.00 0
18 776.579 328 21.00 0
18 778.125 329 21.00 0
18 780.664 330 21.00 0
18 782.177 331 21.00 0
18 784.194 332 21.00 0
18 786.222 333 21.00 0
18 790.265 335 21.00 0
18 792.809 336 21.00 0
18 793.838 337 21.00 0
18 796.365 338 21.00 0
18 798.379 339 21.00 0
18 804.415 340 21.00 0
18 806.935 341 21.00 0
18 848.633 358 21.00 0
18 849.174 359 21.00 0
18 850.206 360 21.00 0
18 851.747 361 21.00 0
18 853.767 362 21.00 0
18 855.298 363 21.00 0
18 857.32 364 21.00 0
18 858.843 365 21.00 0
18 861.364 366 21.00 0
18 862.879 367 21.00 0
18 865.414 367 21.00 0
18 866.959 368 21.00 0
18 867.974 369 21.00 0
18 870.508 370 21.00 0
18 877.053 371 21.00 0
18 880.589 375 21.00 0
18 884.62 376 21.00 0
18 887.139 377 21.00 0
18 893.694 378 21.00 0
18 897.224 379 21.00 0
18 918.84 381 21.00 0
