ID TIME MB
18 0.504 149712
18 10.673 165797
18 20.792 171890
18 30.862 174835
18 40.904 174835
18 50.943 174835
18 60.986 174835
18 71.13 192665
18 81.261 201041
18 91.3 202088
18 101.338 202088
18 111.374 202088
18 121.422 202088
18 131.541 216753
18 141.675 224737
18 151.805 231870
18 161.958 238355
18 172.039 240449
18 182.126 244668
18 192.193 247613
18 202.429 268388
18 212.588 275724
18 222.751 282857
18 232.945 289142
18 243.051 294382
18 253.174 300474
18 263.301 313100
18 273.399 320436
18 283.54 327576
18 293.728 333864
18 303.887 340820
18 314.008 347114
18 324.093 351353
18 334.143 352402
18 344.231 356402
18 354.472 367157
18 364.652 375360
18 374.787 382311
18 384.825 383360
18 394.872 383360
18 404.916 383360
18 414.955 383360
18 425.179 405199
18 435.333 412738
18 445.475 419032
18 455.569 421130
18 465.661 425326
18 475.743 436681
18 485.835 441735
18 496.042 450331
18 506.19 455581
18 516.292 460831
18 526.44 466746
18 536.602 478523
18 546.717 486139
18 556.859 497101
18 566.978 504262
18 577.072 509512
18 587.238 515616
18 597.328 517716
18 607.372 517716
18 617.414 517716
18 627.46 517716
18 637.627 541041
18 647.719 546296
18 657.834 551551
18 667.978 556806
18 678.024 557857
18 688.101 562104
18 698.213 572652
18 708.365 586119
18 718.506 590982
18 728.678 600519
18 738.795 605970
18 748.827 605970
18 758.865 605970
18 768.994 620519
18 779.138 624527
18 789.236 628731
18 799.386 637805
18 809.451 639907
18 819.499 639907
18 829.548 639907
18 839.591 639907
18 849.679 660958
18 859.853 667271
18 869.982 672526
18 880.071 674628
18 890.155 682840
18 900.237 688095
18 910.287 688095
18 920.355 692330
18 930.408 692330
18 940.461 692330
18 950.515 692330
18 960.567 692330
18 970.622 692330
18 980.674 692330
18 990.728 692330
18 1000.78 692330
18 1010.832 692330
18 1020.884 692330
18 1030.935 692330
18 1040.985 692330
18 1051.038 692330
18 1061.088 692330
18 1071.134 692330
18 1081.188 692330
18 1091.24 692330
18 1101.292 692330
18 1111.345 692330
18 1121.398 692330
18 1131.45 692330
18 1141.505 692330
18 1151.56 692330
18 1161.612 692330
18 1171.664 692330
18 1181.717 692330
18 1191.769 692330
18 1201.821 692330
18 1211.876 692330
18 1221.928 692330
18 1231.978 692330
18 1242.03 692330
18 1252.082 692330
18 1262.133 692330
18 1272.188 692330
18 1282.24 692330
18 1292.294 692330
18 1302.346 692330
18 1312.4 692330
18 1322.452 692330
18 1332.505 692330
18 1342.557 692330
