ID TIME MB
3 0.514 152228
3 10.603 165122
3 20.712 173995
3 30.807 177136
3 40.886 179034
3 50.93 179034
3 61.107 191598
3 71.187 195786
3 81.313 203973
3 91.438 209208
3 101.501 212349
3 111.551 216568
3 121.629 217615
3 131.771 222850
3 141.911 230834
3 152.041 237123
3 162.163 242554
3 172.372 254855
3 182.471 261333
3 192.616 265521
3 202.809 272661
3 212.968 280841
3 223.11 286927
3 233.275 295765
3 243.32 295765
3 253.469 307956
3 263.554 319331
3 273.769 327715
3 283.895 335254
3 294.005 341542
3 304.123 349344
3 314.182 352491
3 324.217 352491
3 334.336 356730
3 344.426 362828
3 354.565 372737
3 364.686 380737
3 374.824 389590
3 384.926 393394
3 395.001 404352
3 405.118 410058
3 415.222 416352
3 425.369 422450
3 435.53 429401
3 445.713 436751
3 455.84 441800
3 465.89 442849
3 475.949 445996
3 486.052 449146
3 496.248 470151
3 506.418 475401
3 516.519 480651
3 526.587 485509
3 536.635 486559
3 546.724 497956
3 556.933 516318
3 567.068 521568
3 577.205 526818
3 587.335 533321
3 597.505 540283
3 607.654 544683
3 617.756 546785
3 627.87 557954
3 638.003 565318
3 648.168 570573
3 658.274 573726
3 668.382 580032
3 678.423 580032
3 688.504 584279
3 698.564 585330
3 708.792 605996
3 718.88 610859
3 729.001 622028
3 739.146 626036
3 749.192 626036
3 759.321 634451
3 769.391 640757
3 779.503 644765
3 789.631 648969
3 799.756 658036
3 809.825 664349
3 819.868 665400
3 829.908 665400
3 840.052 680816
3 850.178 688792
3 860.247 694047
3 870.361 697207
3 880.422 703544
3 890.498 704595
3 900.545 704595
3 910.595 704595
3 920.647 704595
3 930.698 704595
3 940.75 704595
3 950.804 704595
3 960.857 704595
3 970.911 704595
3 980.965 704595
3 991.017 704595
3 1001.071 704595
3 1011.123 704595
3 1021.176 704595
3 1031.229 704595
3 1041.28 704595
3 1051.335 704595
3 1061.388 704595
3 1071.435 704595
3 1081.487 704595
3 1091.54 704595
3 1101.593 704595
3 1111.649 704595
3 1121.702 704595
3 1131.758 704595
3 1141.812 704595
3 1151.868 704595
3 1161.923 704595
3 1171.977 704595
3 1182.032 704595
3 1192.087 704595
3 1202.143 704595
3 1212.199 704595
3 1222.256 704595
3 1232.309 704595
3 1242.363 704595
3 1252.418 704595
3 1262.47 704595
3 1272.525 704595
3 1282.58 704595
3 1292.635 704595
3 1302.69 704595
3 1312.744 704595
3 1322.8 704595
3 1332.857 704595
3 1342.908 704595
3 1352.965 704595
3 1363.018 704595
3 1373.071 704595
3 1383.127 704595
3 1393.182 704595
3 1403.239 704595
3 1413.295 704595
3 1423.349 704595
3 1433.402 704595
