ID TIME BLOCK BALANCE #RESOURCES
3 0.509 2 21.00 0
3 2.527 3 21.00 0
3 5.04 4 21.00 0
3 7.067 5 21.00 0
3 8.58 5 21.00 0
3 9.594 6 21.00 0
3 13.137 7 21.00 0
3 13.653 7 21.00 0
3 15.668 8 21.00 0
3 18.69 9 21.00 0
3 19.205 10 21.00 0
3 23.734 11 21.00 0
3 27.778 12 21.00 0
3 29.8 13 21.00 0
3 31.838 14 21.00 0
3 51.943 18 21.00 0
3 52.963 20 21.00 0
3 53.987 20 21.00 0
3 56.504 21 21.00 0
3 57.521 22 21.00 0
3 59.556 22 21.00 0
3 60.091 23 21.00 0
3 62.618 25 21.00 0
3 64.644 26 21.00 0
3 66.664 27 21.00 0
3 71.693 29 21.00 0
3 74.213 30 21.00 0
3 76.24 31 21.00 0
3 76.779 32 21.00 0
3 79.799 33 21.00 0
3 80.81 34 21.00 0
3 82.825 35 21.00 0
3 85.356 36 21.00 0
3 89.409 37 21.00 0
3 89.925 38 21.00 0
3 91.435 39 21.00 0
3 93.45 40 21.00 0
3 94.962 41 21.00 0
3 100.996 42 21.00 0
3 110.037 44 21.00 0
3 115.089 45 21.00 0
3 122.157 46 21.00 0
3 127.187 47 21.00 0
3 127.716 48 21.00 0
3 128.736 48 21.00 0
3 131.769 49 21.00 0
3 132.797 50 21.00 0
3 133.808 51 21.00 0
3 135.829 52 21.00 0
3 137.871 53 21.00 0
3 140.391 54 21.00 0
3 141.907 55 21.00 0
3 143.924 56 21.00 0
3 145.951 57 21.00 0
3 147.992 58 21.00 0
3 150.024 59 21.00 0
3 151.538 60 21.00 0
3 154.075 61 21.00 0
3 154.593 61 21.00 0
3 156.121 62 21.00 0
3 158.145 63 21.00 0
3 163.693 64 21.00 0
3 165.235 66 21.00 0
3 165.765 66 21.00 0
3 167.299 67 21.00 0
3 169.344 68 21.00 0
3 171.366 69 21.00 0
3 173.38 70 21.00 0
3 178.405 72 21.00 0
3 178.918 72 21.00 0
3 182.462 73 21.00 0
3 184.003 74 21.00 0
3 184.535 75 21.00 0
3 188.063 76 21.00 0
3 188.592 77 21.00 0
3 193.624 78 21.00 0
3 194.153 79 21.00 0
3 195.691 80 21.00 0
3 197.732 81 21.00 0
3 199.76 82 21.00 0
3 201.799 83 21.00 0
3 203.324 84 21.00 0
3 205.368 85 21.00 0
3 206.902 86 21.00 0
3 207.423 86 21.00 0
3 208.934 87 21.00 0
3 211.451 88 21.00 0
3 212.966 89 21.00 0
3 215.003 90 21.00 0
3 218.038 91 21.00 0
3 219.067 92 21.00 0
3 221.596 93 21.00 0
3 224.137 94 21.00 0
3 226.179 95 21.00 0
3 226.698 96 21.00 0
3 227.231 96 21.00 0
3 229.251 97 21.00 0
3 232.267 98 21.00 0
3 244.348 103 21.00 0
3 247.398 105 21.00 0
3 250.439 106 21.00 0
3 251.96 107 21.00 0
3 259.998 109 21.00 0
3 262.038 110 21.00 0
3 265.088 111 21.00 0
3 265.634 112 21.00 0
3 270.176 113 21.00 0
3 271.215 114 21.00 0
3 271.75 115 21.00 0
3 275.284 117 21.00 0
3 275.796 117 21.00 0
3 276.817 118 21.00 0
3 277.325 118 21.00 0
3 279.338 119 21.00 0
3 280.87 120 21.00 0
3 284.422 121 21.00 0
3 285.946 122 21.00 0
3 286.955 123 21.00 0
3 290.475 124 21.00 0
3 290.983 125 21.00 0
3 293.498 126 21.00 0
3 294.513 127 21.00 0
3 298.032 128 21.00 0
3 298.555 129 21.00 0
3 302.104 130 21.00 0
3 302.615 131 21.00 0
3 307.139 132 21.00 0
3 309.656 133 21.00 0
3 311.168 134 21.00 0
3 324.743 134 21.00 0
3 326.805 135 21.00 0
3 336.849 137 21.00 0
3 340.39 138 21.00 0
3 340.906 139 21.00 0
3 344.933 140 21.00 0
3 345.962 141 21.00 0
3 349.484 142 21.00 0
3 350.516 143 21.00 0
3 353.548 144 21.00 0
3 354.058 145 21.00 0
3 355.574 146 21.00 0
3 358.091 147 21.00 0
3 359.607 148 21.00 0
3 360.142 148 21.00 0
3 361.66 149 21.00 0
3 364.179 150 21.00 0
3 365.718 151 21.00 0
3 367.765 152 21.00 0
3 370.287 153 21.00 0
3 372.804 154 21.00 0
3 373.815 155 21.00 0
3 377.862 156 21.00 0
3 379.902 157 21.00 0
3 387.452 160 21.00 0
3 390.472 161 21.00 0
3 393.991 163 21.00 0
3 396.531 164 21.00 0
3 399.578 165 21.00 0
3 406.648 166 21.00 0
3 408.164 167 21.00 0
3 409.675 168 21.00 0
3 412.197 169 21.00 0
3 413.713 170 21.00 0
3 417.751 171 21.00 0
3 418.262 172 21.00 0
3 420.298 173 21.00 0
3 421.815 174 21.00 0
3 423.851 175 21.00 0
3 425.894 176 21.00 0
3 427.933 177 21.00 0
3 432.494 179 21.00 0
3 435.025 180 21.00 0
3 436.056 181 21.00 0
3 438.093 182 21.00 0
3 440.636 183 21.00 0
3 442.651 184 21.00 0
3 444.691 185 21.00 0
3 445.71 186 21.00 0
3 449.742 187 21.00 0
3 450.774 188 21.00 0
3 452.791 189 21.00 0
3 454.826 190 21.00 0
3 456.853 191 21.00 0
3 468.414 194 21.00 0
3 478.484 196 21.00 0
3 484.035 197 21.00 0
3 488.584 206 21.00 0
3 491.137 207 21.00 0
3 492.664 208 21.00 0
3 494.706 209 21.00 0
3 495.231 209 21.00 0
3 496.245 210 21.00 0
3 497.755 211 21.00 0
3 499.794 212 21.00 0
3 501.844 213 21.00 0
3 503.861 214 21.00 0
3 505.909 215 21.00 0
3 508.454 216 21.00 0
3 510.972 217 21.00 0
3 511.986 218 21.00 0
3 514.501 219 21.00 0
3 516.015 220 21.00 0
3 517.532 221 21.00 0
3 520.053 222 21.00 0
3 524.076 223 21.00 0
3 530.108 224 21.00 0
3 537.146 230 21.00 0
3 539.191 231 21.00 0
3 547.25 234 21.00 0
3 547.795 235 21.00 0
3 549.323 236 21.00 0
3 551.838 237 21.00 0
3 553.366 238 21.00 0
3 555.399 239 21.00 0
3 556.93 240 21.00 0
3 558.96 241 21.00 0
3 560.992 242 21.00 0
3 564.038 243 21.00 0
3 566.059 244 21.00 0
3 567.6 245 21.00 0
3 570.644 246 21.00 0
3 571.666 247 21.00 0
3 574.181 248 21.00 0
3 576.196 249 21.00 0
3 577.735 250 21.00 0
3 579.757 251 21.00 0
3 583.275 252 21.00 0
3 584.286 253 21.00 0
3 586.319 254 21.00 0
3 588.357 255 21.00 0
3 591.9 256 21.00 0
3 592.436 257 21.00 0
3 596.491 258 21.00 0
3 598.031 259 21.00 0
3 599.079 260 21.00 0
3 601.095 261 21.00 0
3 602.626 262 21.00 0
3 614.709 263 21.00 0
3 615.241 264 21.00 0
3 621.802 267 21.00 0
3 624.842 269 21.00 0
3 626.357 270 21.00 0
3 627.868 271 21.00 0
3 628.376 271 21.00 0
3 628.885 271 21.00 0
3 631.903 273 21.00 0
3 633.926 274 21.00 0
3 635.963 275 21.00 0
3 637.999 276 21.00 0
3 639.53 277 21.00 0
3 641.549 278 21.00 0
3 644.076 279 21.00 0
3 645.613 280 21.00 0
3 647.661 281 21.00 0
3 649.694 282 21.00 0
3 653.743 284 21.00 0
3 663.298 288 21.00 0
3 663.833 289 21.00 0
3 666.372 290 21.00 0
3 687.983 290 21.00 0
3 691.03 291 21.00 0
3 700.598 302 21.00 0
3 701.672 303 21.00 0
3 703.711 304 21.00 0
3 704.75 305 21.00 0
3 707.277 306 21.00 0
3 708.289 306 21.00 0
3 709.299 307 21.00 0
3 712.837 308 21.00 0
3 716.87 309 21.00 0
3 719.388 310 21.00 0
3 719.901 311 21.00 0
3 721.422 312 21.00 0
3 723.962 313 21.00 0
3 728.997 315 21.00 0
3 731.034 316 21.00 0
3 733.577 317 21.00 0
3 735.123 318 21.00 0
3 752.229 320 21.00 0
3 753.784 321 21.00 0
3 761.85 324 21.00 0
3 762.864 325 21.00 0
3 764.375 326 21.00 0
3 775.444 327 21.00 0
3 776.481 328 21.00 0
3 778.496 329 21.00 0
3 780.034 330 21.00 0
3 781.578 331 21.00 0
3 783.597 332 21.00 0
3 785.614 333 21.00 0
3 790.139 335 21.00 0
3 792.18 336 21.00 0
3 794.203 337 21.00 0
3 796.718 338 21.00 0
3 798.245 339 21.00 0
3 803.277 340 21.00 0
3 808.812 344 21.00 0
3 815.85 345 21.00 0
3 831.941 347 21.00 0
3 835.476 353 21.00 0
3 836.502 354 21.00 0
3 839.543 355 21.00 0
3 842.067 356 21.00 0
3 843.098 357 21.00 0
3 845.117 358 21.00 0
3 845.626 358 21.00 0
3 848.155 359 21.00 0
3 848.664 359 21.00 0
3 850.176 360 21.00 0
3 851.186 361 21.00 0
