ID TIME BLOCK BALANCE #RESOURCES
20 1.044 1 21.00 0
20 1.555 2 21.00 0
20 3.102 3 21.00 0
20 3.619 3 21.00 0
20 5.133 4 21.00 0
20 7.149 5 21.00 0
20 9.164 6 21.00 0
20 11.179 7 21.00 0
20 13.223 8 21.00 0
20 25.295 11 21.00 0
20 28.335 12 21.00 0
20 30.361 13 21.00 0
20 33.382 14 21.00 0
20 40.912 15 21.00 0
20 43.931 16 21.00 0
20 44.44 17 21.00 0
20 49.472 17 21.00 0
20 49.986 18 21.00 0
20 54.01 19 21.00 0
20 56.04 20 21.00 0
20 59.561 23 21.00 0
20 62.082 24 21.00 0
20 63.094 25 21.00 0
20 65.134 26 21.00 0
20 67.153 27 21.00 0
20 71.708 29 21.00 0
20 74.767 30 21.00 0
20 76.283 31 21.00 0
20 77.293 32 21.00 0
20 80.332 33 21.00 0
20 81.375 34 21.00 0
20 82.898 35 21.00 0
20 85.423 36 21.00 0
20 89.474 37 21.00 0
20 89.988 38 21.00 0
20 91.012 39 21.00 0
20 93.044 40 21.00 0
20 95.081 41 21.00 0
20 97.097 42 21.00 0
20 103.641 43 21.00 0
20 108.164 44 21.00 0
20 115.701 45 21.00 0
20 122.236 46 21.00 0
20 127.781 47 21.00 0
20 128.293 48 21.00 0
20 131.839 49 21.00 0
20 132.881 50 21.00 0
20 134.403 51 21.00 0
20 135.913 52 21.00 0
20 137.945 53 21.00 0
20 140.48 54 21.00 0
20 141.997 55 21.00 0
20 144.012 56 21.00 0
20 146.029 57 21.00 0
20 148.045 58 21.00 0
20 150.562 59 21.00 0
20 152.077 60 21.00 0
20 154.596 61 21.00 0
20 156.108 62 21.00 0
20 173.19 63 21.00 0
20 185.755 67 21.00 0
20 186.274 68 21.00 0
20 200.364 82 21.00 0
20 201.419 83 21.00 0
20 203.449 84 21.00 0
20 203.973 84 21.00 0
20 205.986 85 21.00 0
20 207.009 86 21.00 0
20 209.026 87 21.00 0
20 211.064 88 21.00 0
20 213.102 89 21.00 0
20 215.12 90 21.00 0
20 217.667 91 21.00 0
20 219.205 92 21.00 0
20 221.227 93 21.00 0
20 224.273 94 21.00 0
20 226.317 95 21.00 0
20 226.857 96 21.00 0
20 229.91 97 21.00 0
20 231.926 98 21.00 0
20 233.442 99 21.00 0
20 234.954 100 21.00 0
