ID TIME MB
9 0.514 151201
9 10.664 166581
9 20.826 172674
9 30.913 175815
9 40.978 177909
9 51.095 181050
9 61.158 193418
9 71.25 197606
9 81.452 205793
9 91.59 211028
9 101.701 214169
9 111.735 214169
9 121.832 219404
9 131.929 223788
9 142.063 231772
9 152.171 237865
9 162.288 245194
9 172.337 246241
9 182.44 250429
9 192.49 251476
9 202.636 272454
9 212.778 279783
9 222.888 286916
9 233.027 293005
9 243.108 299949
9 253.198 304148
9 263.269 306244
9 273.388 321376
9 283.495 328516
9 293.575 334804
9 303.702 341759
9 313.756 343857
9 323.797 343857
9 333.84 343857
9 343.939 355396
9 354.078 370144
9 364.187 379389
9 374.35 386732
9 384.431 394959
9 394.507 400008
9 404.62 405525
9 414.755 411623
9 424.843 417721
9 434.978 423819
9 445.149 431554
9 455.307 438051
9 465.388 439100
9 475.458 444347
9 485.571 457799
9 495.683 464953
9 505.822 470210
9 515.967 475460
9 526.055 482418
9 536.264 494195
9 546.375 503949
9 556.565 514284
9 566.742 521438
9 576.876 526688
9 587.014 532995
9 597.153 537197
9 607.2 537197
9 617.244 537197
9 627.289 537197
9 637.492 557825
9 647.653 563080
9 657.772 568342
9 667.934 573597
9 677.97 573597
9 688.015 573597
9 698.062 573597
9 708.1 573597
9 718.167 579946
9 728.353 611318
9 738.462 617036
9 748.503 617036
9 758.551 617036
9 768.594 617036
9 778.632 617036
9 788.76 638063
9 798.919 647789
9 809.058 653899
9 819.186 661060
9 829.27 664220
9 839.305 665075
9 849.437 677749
9 859.542 684447
9 869.621 689702
9 879.768 697725
9 889.826 700023
9 899.872 700023
9 909.923 700023
9 919.975 700023
9 930.026 700023
9 940.079 700023
9 950.132 700023
9 960.186 700023
9 970.239 700023
9 980.293 700023
9 990.346 700023
9 1000.398 700023
9 1010.452 700023
9 1020.504 700023
9 1030.558 700023
9 1040.609 700023
9 1050.663 700023
9 1060.716 700023
9 1070.762 700023
9 1080.815 700023
9 1090.868 700023
9 1100.921 700023
9 1110.977 700023
9 1121.03 700023
9 1131.086 700023
9 1141.14 700023
9 1151.196 700023
9 1161.25 700023
9 1171.305 700023
9 1181.36 700023
9 1191.416 700023
9 1201.472 700023
9 1211.526 700023
9 1221.583 700023
9 1231.638 700023
9 1241.692 700023
9 1251.746 700023
9 1261.799 700023
9 1271.854 700023
9 1281.909 700023
9 1291.963 700023
9 1302.018 700023
9 1312.073 700023
9 1322.128 700023
9 1332.183 700023
9 1342.237 700023
9 1352.293 700023
9 1362.346 700023
9 1372.4 700023
9 1382.455 700023
9 1392.51 700023
9 1402.567 700023
9 1412.623 700023
9 1422.676 700023
9 1432.729 700023
9 1442.783 700023
9 1452.839 700023
9 1462.894 700023
9 1472.949 700023
9 1483.005 700023
9 1493.06 700023
9 1503.114 700023
9 1513.169 700023
9 1523.222 700023
9 1533.276 700023
9 1543.334 700023
9 1553.39 700023
9 1563.445 700023
9 1573.501 700023
9 1583.556 700023
9 1593.611 700023
9 1603.667 700023
9 1613.721 700023
9 1623.778 700023
9 1633.83 700023
9 1643.885 700023
9 1653.942 700023
9 1663.996 700023
9 1674.051 700023
9 1684.106 700023
9 1694.162 700023
9 1704.217 700023
9 1714.272 700023
9 1724.326 700023
9 1734.381 700023
9 1744.435 700023
9 1754.487 700023
9 1764.54 700023
9 1774.594 700023
9 1784.649 700023
9 1794.704 700023
9 1804.755 700023
9 1814.808 700023
9 1824.862 700023
9 1834.916 700023
9 1844.974 700023
9 1855.029 700023
9 1865.085 700023
9 1875.139 700023
9 1885.195 700023
9 1895.253 700023
9 1905.311 700023
9 1915.37 700023
9 1925.427 700023
9 1935.486 700023
9 1945.545 700023
9 1955.604 700023
9 1965.659 700023
9 1975.716 700023
9 1985.776 700023
9 1995.835 700023
9 2005.894 700023
9 2015.953 700023
9 2026.011 700023
9 2036.071 700023
9 2046.127 700023
9 2056.185 700023
9 2066.243 700023
9 2076.301 700023
9 2086.358 700023
9 2096.416 700023
9 2106.472 700023
9 2116.527 700023
9 2126.585 700023
9 2136.642 700023
9 2146.697 700023
9 2156.753 700023
9 2166.81 700023
9 2176.869 700023
9 2186.927 700023
9 2196.986 700023
9 2207.044 700023
9 2217.102 700023
9 2227.159 700023
9 2237.217 700023
9 2247.273 700023
9 2257.33 700023
9 2267.387 700023
9 2277.441 700023
9 2287.5 700023
9 2297.556 700023
9 2307.612 700023
9 2317.669 700023
9 2327.727 700023
9 2337.785 700023
9 2347.843 700023
9 2357.902 700023
9 2367.958 700023
9 2378.015 700023
9 2388.072 700023
9 2398.132 700023
9 2408.19 700023
9 2418.245 700023
9 2428.302 700023
9 2438.36 700023
9 2448.417 700023
9 2458.476 700023
9 2468.534 700023
9 2478.592 700023
9 2488.65 700023
9 2498.706 700023
9 2508.765 700023
9 2518.822 700023
9 2528.882 700023
9 2538.939 700023
9 2548.995 700023
9 2559.051 700023
9 2569.105 700023
9 2579.159 700023
9 2589.214 700023
9 2599.272 700023
9 2609.33 700023
9 2619.39 700023
9 2629.449 700023
9 2639.505 700023
9 2649.562 700023
9 2659.617 700023
9 2669.674 700023
9 2679.73 700023
9 2689.784 700023
9 2699.84 700023
9 2709.898 700023
9 2719.956 700023
9 2730.014 700023
9 2740.071 700023
9 2750.127 700023
9 2760.183 700023
9 2770.237 700023
9 2780.292 700023
9 2790.351 700023
9 2800.41 700023
9 2810.468 700023
9 2820.527 700023
9 2830.588 700023
9 2840.646 700023
9 2850.705 700023
9 2860.765 700023
9 2870.819 700023
9 2880.876 700023
9 2890.932 700023
9 2900.986 700023
9 2911.041 700023
9 2921.095 700023
9 2931.149 700023
9 2941.206 700023
9 2951.264 700023
9 2961.318 700023
9 2971.376 700023
9 2981.432 700023
9 2991.49 700023
9 3001.547 700023
9 3011.607 700023
9 3021.666 700023
9 3031.722 700023
9 3041.78 700023
9 3051.836 700023
9 3061.893 700023
9 3071.951 700023
9 3082.01 700023
9 3092.07 700023
9 3102.127 700023
9 3112.187 700023
9 3122.244 700023
9 3132.304 700023
9 3142.363 700023
9 3152.421 700023
9 3162.479 700023
9 3172.536 700023
9 3182.595 700023
9 3192.654 700023
9 3202.713 700023
9 3212.771 700023
9 3222.83 700023
9 3232.888 700023
9 3242.946 700023
9 3253.005 700023
9 3263.063 700023
9 3273.121 700023
9 3283.179 700023
9 3293.237 700023
9 3303.293 700023
9 3313.35 700023
9 3323.407 700023
9 3333.464 700023
9 3343.523 700023
9 3353.579 700023
9 3363.637 700023
9 3373.695 700023
9 3383.753 700023
9 3393.811 700023
9 3403.867 700023
9 3413.926 700023
9 3423.984 700023
9 3434.044 700023
9 3444.1 700023
9 3454.158 700023
9 3464.214 700023
9 3474.272 700023
9 3484.329 700023
9 3494.387 700023
9 3504.444 700023
9 3514.5 700023
9 3524.559 700023
9 3534.616 700023
9 3544.675 700023
9 3554.732 700023
9 3564.79 700023
9 3574.848 700023
9 3584.904 700023
9 3594.96 700023
9 3605.017 700023
9 3615.076 700023
9 3625.133 700023
9 3635.187 700023
9 3645.243 700023
9 3655.298 700023
9 3665.355 700023
9 3675.413 700023
9 3685.474 700023
9 3695.531 700023
9 3705.589 700023
9 3715.647 700023
9 3725.706 700023
9 3735.765 700023
9 3745.824 700023
9 3755.881 700023
9 3765.94 700023
9 3776.0 700023
9 3786.057 700023
9 3796.116 700023
9 3806.175 700023
9 3816.232 700023
9 3826.29 700023
9 3836.348 700023
9 3846.405 700023
9 3856.464 700023
9 3866.519 700023
9 3876.578 700023
9 3886.635 700023
9 3896.693 700023
9 3906.752 700023
9 3916.811 700023
9 3926.867 700023
9 3936.926 700023
9 3946.983 700023
9 3957.039 700023
9 3967.099 700023
9 3977.158 700023
9 3987.215 700023
9 3997.274 700023
9 4007.33 700023
9 4017.388 700023
9 4027.447 700023
9 4037.503 700023
9 4047.563 700023
9 4057.62 700023
9 4067.679 700023
9 4077.736 700023
9 4087.794 700023
9 4097.853 700023
9 4107.911 700023
9 4117.968 700023
9 4128.024 700023
9 4138.083 700023
9 4148.141 700023
9 4158.2 700023
9 4168.254 700023
9 4178.31 700023
9 4188.367 700023
9 4198.429 700023
9 4208.489 700023
9 4218.548 700023
9 4228.603 700023
9 4238.662 700023
9 4248.717 700023
9 4258.776 700023
9 4268.834 700023
9 4278.889 700023
9 4288.948 700023
9 4299.008 700023
9 4309.067 700023
9 4319.127 700023
9 4329.184 700023
9 4339.242 700023
9 4349.301 700023
9 4359.36 700023
9 4369.417 700023
9 4379.476 700023
9 4389.531 700023
9 4399.588 700023
9 4409.642 700023
9 4419.7 700023
9 4429.756 700023
9 4439.813 700023
9 4449.87 700023
9 4459.927 700023
9 4469.987 700023
9 4480.045 700023
9 4490.104 700023
9 4500.16 700023
9 4510.215 700023
9 4520.268 700023
9 4530.325 700023
9 4540.381 700023
9 4550.44 700023
9 4560.499 700023
9 4570.556 700023
9 4580.615 700023
9 4590.671 700023
9 4600.728 700023
9 4610.787 700023
9 4620.846 700023
9 4630.902 700023
9 4640.959 700023
9 4651.018 700023
9 4661.077 700023
9 4671.134 700023
9 4681.191 700023
9 4691.25 700023
9 4701.306 700023
9 4711.361 700023
9 4721.416 700023
9 4731.477 700023
9 4741.535 700023
9 4751.592 700023
9 4761.65 700023
9 4771.707 700023
9 4781.764 700023
9 4791.822 700023
9 4801.881 700023
9 4811.939 700023
9 4821.998 700023
9 4832.058 700023
9 4842.118 700023
9 4852.175 700023
9 4862.233 700023
9 4872.292 700023
9 4882.348 700023
9 4892.403 700023
9 4902.459 700023
9 4912.513 700023
9 4922.576 700023
9 4932.626 700023
9 4942.683 700023
9 4952.736 700023
9 4962.795 700023
9 4972.853 700023
9 4982.905 700023
9 4992.968 700023
9 5003.024 700023
9 5013.079 700023
9 5023.135 700023
9 5033.195 700023
9 5043.246 700023
9 5053.303 700023
9 5063.358 700023
9 5073.417 700023
9 5083.473 700023
9 5093.526 700023
9 5103.581 700023
9 5113.637 700023
9 5123.698 700023
9 5133.756 700023
9 5143.809 700023
9 5153.87 700023
9 5163.927 700023
9 5173.982 700023
9 5184.034 700023
9 5194.091 700023
9 5204.144 700023
9 5214.197 700023
9 5224.253 700023
9 5234.31 700023
9 5244.367 700023
9 5254.426 700023
9 5264.484 700023
9 5274.536 700023
9 5284.595 700023
9 5294.65 700023
9 5304.708 700023
9 5314.763 700023
9 5324.821 700023
9 5334.88 700023
9 5344.929 700023
9 5354.987 700023
9 5365.042 700023
9 5375.101 700023
9 5385.158 700023
9 5395.212 700023
9 5405.266 700023
9 5415.321 700023
9 5425.381 700023
9 5435.44 700023
9 5445.495 700023
9 5455.553 700023
9 5465.614 700023
9 5475.671 700023
9 5485.725 700023
