ID TIME MB
15 0.501 150098
15 10.713 160422
15 20.762 160422
15 30.836 167794
15 40.898 177267
15 50.99 185643
15 61.083 193823
15 71.174 198011
15 81.314 206198
15 91.435 211433
15 101.521 214574
15 111.558 215621
15 121.647 219809
15 131.692 219809
15 141.904 236200
15 152.031 242293
15 162.111 243340
15 172.305 253614
15 182.398 259700
15 192.515 263888
15 202.665 271028
15 212.816 278161
15 222.907 286537
15 233.045 296227
15 243.097 301927
15 253.211 310974
15 263.324 321497
15 273.458 329881
15 283.599 336832
15 293.745 343120
15 303.891 351118
15 313.943 355314
15 324.042 358461
15 334.094 359510
15 344.147 362657
15 354.193 363706
15 364.226 363706
15 374.26 363706
15 384.299 363706
15 394.342 363706
15 404.382 363706
15 414.422 363706
15 424.594 409735
15 434.743 414784
15 444.894 424452
15 455.062 431795
15 465.179 434753
15 475.299 443150
15 485.415 448596
15 495.567 456800
15 505.682 461000
15 515.788 468357
15 525.975 475707
15 536.147 487453
15 546.24 491457
15 556.363 501768
15 566.442 503868
15 576.478 503868
15 586.516 503868
15 596.624 521761
15 606.72 523863
15 616.825 533163
15 626.852 533163
15 636.881 533163
15 646.99 554214
15 657.017 554214
15 667.117 565782
15 677.222 575076
15 687.367 584566
15 697.462 589625
15 707.511 593437
15 717.598 605201
15 727.712 617060
15 737.832 624025
15 747.884 631420
15 757.956 634573
15 767.984 634573
15 778.024 634573
15 788.068 634573
15 798.108 634573
15 808.192 654542
15 818.347 667820
15 828.428 670973
15 838.469 670973
15 848.507 670973
15 858.621 682534
15 868.7 683585
15 878.744 683585
15 888.781 683585
15 898.826 683585
15 908.878 683585
15 918.931 683585
15 928.981 683585
15 939.033 683585
15 949.081 683585
15 959.129 683585
15 969.18 683585
15 979.232 683585
15 989.283 683585
15 999.339 683585
15 1009.391 683585
15 1019.443 683585
15 1029.495 683585
15 1039.547 683585
15 1049.6 683585
15 1059.654 683585
15 1069.695 683585
15 1079.747 683585
15 1089.8 683585
15 1099.851 683585
15 1109.904 683585
15 1119.956 683585
15 1130.006 683585
15 1140.057 683585
15 1150.109 683585
15 1160.161 683585
15 1170.209 683585
15 1180.261 683585
15 1190.316 683585
15 1200.375 683585
15 1210.432 683585
15 1220.489 683585
15 1230.547 683585
15 1240.6 683585
15 1250.659 683585
15 1260.721 683585
15 1270.776 683585
15 1280.832 683585
15 1290.888 683585
15 1300.947 683585
15 1311.009 683585
15 1321.069 683585
15 1331.13 683585
15 1341.19 683585
15 1351.249 683585
15 1361.307 683585
15 1371.366 683585
15 1381.422 683585
15 1391.474 683585
15 1401.534 683585
15 1411.59 683585
15 1421.638 683585
15 1431.691 683585
15 1441.746 683585
15 1451.801 683585
15 1461.857 683585
15 1471.91 683585
15 1481.973 683585
15 1492.025 683585
15 1502.083 683585
15 1512.147 683585
15 1522.203 683585
15 1532.258 683585
15 1542.32 683585
15 1552.371 683585
15 1562.428 683585
15 1572.487 683585
15 1582.542 683585
15 1592.599 683585
15 1602.656 683585
15 1612.707 683585
15 1622.767 683585
15 1632.827 683585
15 1642.888 683585
15 1652.944 683585
15 1663.002 683585
15 1673.056 683585
15 1683.113 683585
15 1693.176 683585
15 1703.23 683585
15 1713.291 683585
15 1723.349 683585
15 1733.405 683585
15 1743.464 683585
15 1753.521 683585
15 1763.574 683585
15 1773.629 683585
15 1783.69 683585
15 1793.749 683585
15 1803.802 683585
15 1813.858 683585
15 1823.915 683585
15 1833.977 683585
15 1844.029 683585
15 1854.088 683585
15 1864.145 683585
15 1874.204 683585
15 1884.257 683585
15 1894.311 683585
15 1904.372 683585
15 1914.427 683585
15 1924.485 683585
15 1934.541 683585
15 1944.6 683585
15 1954.655 683585
15 1964.713 683585
15 1974.768 683585
15 1984.823 683585
15 1994.883 683585
15 2004.939 683585
15 2014.995 683585
15 2025.054 683585
15 2035.109 683585
15 2045.164 683585
15 2055.222 683585
15 2065.273 683585
15 2075.33 683585
15 2085.385 683585
15 2095.44 683585
15 2105.499 683585
15 2115.562 683585
15 2125.619 683585
15 2135.678 683585
15 2145.733 683585
15 2155.789 683585
15 2165.848 683585
15 2175.899 683585
15 2185.953 683585
15 2196.003 683585
15 2206.057 683585
15 2216.117 683585
15 2226.166 683585
15 2236.22 683585
15 2246.282 683585
15 2256.339 683585
15 2266.396 683585
15 2276.452 683585
15 2286.505 683585
15 2296.562 683585
15 2306.62 683585
15 2316.672 683585
15 2326.727 683585
15 2336.787 683585
15 2346.845 683585
15 2356.903 683585
15 2366.958 683585
15 2377.013 683585
15 2387.072 683585
15 2397.126 683585
15 2407.18 683585
15 2417.241 683585
15 2427.296 683585
15 2437.352 683585
15 2447.405 683585
15 2457.463 683585
15 2467.521 683585
15 2477.582 683585
15 2487.635 683585
15 2497.694 683585
15 2507.752 683585
15 2517.804 683585
15 2527.864 683585
15 2537.918 683585
15 2547.976 683585
15 2558.032 683585
15 2568.091 683585
15 2578.15 683585
15 2588.204 683585
15 2598.257 683585
15 2608.31 683585
15 2618.365 683585
15 2628.419 683585
15 2638.468 683585
15 2648.523 683585
15 2658.585 683585
15 2668.64 683585
15 2678.695 683585
15 2688.75 683585
15 2698.805 683585
15 2708.859 683585
15 2718.917 683585
15 2728.971 683585
15 2739.024 683585
15 2749.082 683585
15 2759.143 683585
15 2769.202 683585
15 2779.261 683585
15 2789.317 683585
15 2799.378 683585
15 2809.431 683585
15 2819.485 683585
15 2829.54 683585
15 2839.599 683585
15 2849.656 683585
15 2859.716 683585
15 2869.775 683585
15 2879.832 683585
15 2889.887 683585
15 2899.943 683585
15 2909.998 683585
15 2920.055 683585
15 2930.108 683585
15 2940.17 683585
15 2950.228 683585
15 2960.283 683585
15 2970.343 683585
15 2980.4 683585
15 2990.459 683585
15 3000.515 683585
15 3010.567 683585
15 3020.62 683585
15 3030.68 683585
15 3040.739 683585
15 3050.794 683585
15 3060.852 683585
15 3070.911 683585
15 3080.97 683585
15 3091.023 683585
15 3101.084 683585
15 3111.142 683585
15 3121.2 683585
15 3131.256 683585
15 3141.309 683585
15 3151.365 683585
15 3161.424 683585
15 3171.479 683585
15 3181.535 683585
15 3191.588 683585
15 3201.642 683585
15 3211.702 683585
15 3221.758 683585
15 3231.814 683585
15 3241.866 683585
15 3251.92 683585
15 3261.973 683585
15 3272.029 683585
15 3282.086 683585
15 3292.143 683585
15 3302.2 683585
15 3312.258 683585
15 3322.313 683585
15 3332.37 683585
15 3342.431 683585
15 3352.486 683585
15 3362.544 683585
15 3372.601 683585
15 3382.659 683585
15 3392.712 683585
15 3402.764 683585
15 3412.821 683585
15 3422.88 683585
15 3432.935 683585
15 3442.993 683585
15 3453.056 683585
15 3463.109 683585
15 3473.169 683585
15 3483.223 683585
15 3493.28 683585
15 3503.336 683585
15 3513.39 683585
15 3523.447 683585
15 3533.502 683585
15 3543.555 683585
15 3553.605 683585
15 3563.661 683585
15 3573.721 683585
15 3583.774 683585
15 3593.829 683585
15 3603.885 683585
15 3613.943 683585
15 3624.003 683585
15 3634.059 683585
15 3644.115 683585
15 3654.171 683585
15 3664.228 683585
15 3674.283 683585
15 3684.338 683585
15 3694.391 683585
15 3704.451 683585
15 3714.506 683585
15 3724.557 683585
15 3734.622 683585
15 3744.673 683585
15 3754.731 683585
15 3764.788 683585
15 3774.842 683585
15 3784.898 683585
15 3794.955 683585
15 3805.011 683585
15 3815.07 683585
15 3825.128 683585
15 3835.188 683585
15 3845.244 683585
15 3855.299 683585
15 3865.352 683585
15 3875.411 683585
15 3885.467 683585
15 3895.525 683585
15 3905.583 683585
15 3915.64 683585
15 3925.691 683585
15 3935.748 683585
15 3945.804 683585
15 3955.861 683585
15 3965.915 683585
15 3975.974 683585
15 3986.033 683585
15 3996.09 683585
15 4006.15 683585
15 4016.206 683585
15 4026.266 683585
15 4036.32 683585
15 4046.372 683585
15 4056.434 683585
15 4066.487 683585
15 4076.541 683585
15 4086.598 683585
15 4096.654 683585
15 4106.71 683585
15 4116.764 683585
15 4126.823 683585
15 4136.877 683585
15 4146.932 683585
15 4156.986 683585
15 4167.045 683585
15 4177.099 683585
15 4187.156 683585
15 4197.208 683585
15 4207.262 683585
15 4217.318 683585
15 4227.37 683585
15 4237.428 683585
15 4247.483 683585
15 4257.543 683585
15 4267.599 683585
15 4277.657 683585
15 4287.715 683585
15 4297.769 683585
15 4307.824 683585
15 4317.883 683585
15 4327.937 683585
15 4337.994 683585
15 4348.055 683585
15 4358.113 683585
15 4368.171 683585
15 4378.228 683585
15 4388.285 683585
15 4398.34 683585
15 4408.395 683585
15 4418.454 683585
15 4428.506 683585
15 4438.561 683585
