ID TIME BLOCK BALANCE #RESOURCES
15 1.019 2 21.00 0
15 1.552 2 21.00 0
15 3.093 3 21.00 0
15 5.146 4 21.00 0
15 8.191 5 21.00 0
15 23.296 9 21.00 0
15 34.353 14 21.00 0
15 50.961 18 21.00 0
15 53.004 19 21.00 0
15 53.52 20 21.00 0
15 54.036 20 21.00 0
15 56.554 21 21.00 0
15 59.069 23 21.00 0
15 62.091 24 21.00 0
15 62.602 25 21.00 0
15 64.627 26 21.00 0
15 66.652 27 21.00 0
15 71.682 29 21.00 0
15 74.706 30 21.00 0
15 76.237 31 21.00 0
15 76.776 32 21.00 0
15 80.301 33 21.00 0
15 80.81 34 21.00 0
15 82.826 35 21.00 0
15 85.36 36 21.00 0
15 89.412 38 21.00 0
15 90.931 39 21.00 0
15 93.447 40 21.00 0
15 95.475 41 21.00 0
15 97.506 42 21.00 0
15 106.541 43 21.00 0
15 119.596 45 21.00 0
15 121.64 46 21.00 0
15 132.7 50 21.00 0
15 133.737 51 21.00 0
15 136.285 52 21.00 0
15 137.808 53 21.00 0
15 138.338 53 21.00 0
15 139.871 54 21.00 0
15 141.901 55 21.00 0
15 143.915 56 21.00 0
15 145.95 57 21.00 0
15 147.992 58 21.00 0
15 149.512 59 21.00 0
15 152.029 60 21.00 0
15 154.566 61 21.00 0
15 162.639 64 21.00 0
15 165.668 65 21.00 0
15 166.197 66 21.00 0
15 166.73 67 21.00 0
15 169.254 68 21.00 0
15 170.789 69 21.00 0
15 173.322 70 21.00 0
15 178.376 72 21.00 0
15 181.895 73 21.00 0
15 183.427 74 21.00 0
15 184.947 75 21.00 0
15 188.486 76 21.00 0
15 189.001 77 21.00 0
15 193.522 78 21.00 0
15 194.043 79 21.00 0
15 195.054 80 21.00 0
15 197.092 81 21.00 0
15 200.13 82 21.00 0
15 201.659 83 21.00 0
15 203.694 84 21.00 0
15 207.244 86 21.00 0
15 212.302 88 21.00 0
15 219.343 92 21.00 0
15 220.882 93 21.00 0
15 223.928 94 21.00 0
15 225.941 95 21.00 0
15 226.952 96 21.00 0
15 228.965 97 21.00 0
15 232.002 98 21.00 0
15 233.039 99 21.00 0
15 234.555 100 21.00 0
15 238.574 101 21.00 0
15 242.591 102 21.00 0
15 247.137 105 21.00 0
15 249.681 106 21.00 0
15 251.702 107 21.00 0
15 258.238 108 21.00 0
15 259.769 109 21.00 0
15 262.315 110 21.00 0
15 268.347 112 21.00 0
15 269.885 113 21.00 0
15 271.436 115 21.00 0
15 274.986 116 21.00 0
15 275.516 117 21.00 0
15 277.05 118 21.00 0
15 279.07 119 21.00 0
15 280.585 120 21.00 0
15 284.129 121 21.00 0
15 285.648 122 21.00 0
15 287.173 123 21.00 0
15 290.71 125 21.00 0
15 293.238 126 21.00 0
15 294.753 127 21.00 0
15 298.273 128 21.00 0
15 298.81 129 21.00 0
15 299.335 129 21.00 0
15 302.857 130 21.00 0
