ID TIME BLOCK BALANCE #RESOURCES
2 0.538 1 21.00 0
2 1.072 2 21.00 0
2 3.613 3 21.00 0
2 5.651 4 21.00 0
2 7.167 5 21.00 0
2 8.697 5 21.00 0
2 9.707 6 21.00 0
2 13.251 7 21.00 0
2 13.761 8 21.00 0
2 20.293 9 21.00 0
2 32.871 10 21.00 0
2 53.978 20 21.00 0
2 57.04 21 21.00 0
2 59.556 23 21.00 0
2 62.085 24 21.00 0
2 63.619 25 21.00 0
2 65.167 26 21.00 0
2 67.188 27 21.00 0
2 71.738 29 21.00 0
2 74.796 30 21.00 0
2 76.312 31 21.00 0
2 77.323 32 21.00 0
2 79.865 33 21.00 0
2 81.908 34 21.00 0
2 83.952 35 21.00 0
2 88.0 36 21.00 0
2 88.518 37 21.00 0
2 106.583 43 21.00 0
2 116.659 45 21.00 0
2 121.704 46 21.00 0
2 131.768 48 21.00 0
2 133.283 50 21.00 0
2 134.297 51 21.00 0
2 136.312 52 21.00 0
2 138.328 53 21.00 0
2 139.845 54 21.00 0
2 142.382 55 21.00 0
2 143.896 56 21.00 0
2 146.429 57 21.00 0
2 147.947 58 21.00 0
2 149.982 59 21.00 0
2 152.527 60 21.00 0
2 154.568 61 21.00 0
2 166.144 65 21.00 0
2 166.66 66 21.00 0
2 167.19 67 21.00 0
2 169.727 68 21.00 0
2 171.26 69 21.00 0
2 173.775 70 21.00 0
2 178.31 72 21.00 0
2 182.361 73 21.00 0
2 183.885 74 21.00 0
2 185.42 75 21.00 0
2 192.984 77 21.00 0
2 193.524 78 21.00 0
2 194.546 79 21.00 0
2 208.129 86 21.00 0
2 212.715 88 21.00 0
2 221.264 93 21.00 0
2 226.807 94 21.00 0
2 227.316 95 21.00 0
2 231.342 97 21.00 0
2 232.857 98 21.00 0
2 233.373 99 21.00 0
2 234.882 100 21.00 0
2 238.91 101 21.00 0
2 242.452 102 21.00 0
2 242.98 103 21.00 0
2 243.517 104 21.00 0
2 247.071 105 21.00 0
2 250.11 106 21.00 0
2 274.742 115 21.00 0
2 275.804 117 21.00 0
2 276.323 117 21.00 0
2 277.858 118 21.00 0
2 279.384 119 21.00 0
2 280.898 120 21.00 0
2 284.431 121 21.00 0
2 285.946 122 21.00 0
2 286.959 123 21.00 0
2 290.994 125 21.00 0
2 293.02 126 21.00 0
2 295.034 127 21.00 0
2 298.558 128 21.00 0
2 299.099 129 21.00 0
2 302.65 130 21.00 0
2 303.172 131 21.00 0
2 307.697 133 21.00 0
2 311.22 134 21.00 0
2 320.77 136 21.00 0
2 322.307 137 21.00 0
2 328.344 138 21.00 0
2 336.892 139 21.00 0
2 338.907 140 21.00 0
2 341.421 141 21.00 0
2 346.444 142 21.00 0
2 351.988 143 21.00 0
2 354.049 144 21.00 0
2 354.561 145 21.00 0
2 356.576 146 21.00 0
2 358.61 147 21.00 0
2 360.151 148 21.00 0
2 361.169 148 21.00 0
2 373.226 150 21.00 0
2 384.806 158 21.00 0
2 389.42 159 21.00 0
2 393.951 161 21.00 0
2 394.462 163 21.00 0
2 396.499 164 21.00 0
2 399.547 165 21.00 0
2 407.594 166 21.00 0
2 409.629 167 21.00 0
2 410.666 168 21.00 0
2 418.226 169 21.00 0
2 422.264 174 21.00 0
2 434.84 179 21.00 0
2 435.357 180 21.00 0
2 444.903 184 21.00 0
2 445.422 185 21.00 0
2 446.453 186 21.00 0
2 449.491 187 21.00 0
2 450.02 188 21.00 0
2 453.568 189 21.00 0
2 454.081 189 21.00 0
2 454.597 190 21.00 0
2 457.619 191 21.00 0
2 459.155 192 21.00 0
2 462.196 193 21.00 0
2 482.316 202 21.00 0
2 486.383 203 21.00 0
2 492.424 207 21.00 0
2 493.461 208 21.00 0
2 495.5 209 21.00 0
2 496.05 210 21.00 0
2 498.069 211 21.00 0
2 500.106 212 21.00 0
2 502.143 213 21.00 0
2 506.196 214 21.00 0
2 508.224 215 21.00 0
2 516.781 220 21.00 0
2 517.322 220 21.00 0
2 526.89 224 21.00 0
2 528.415 225 21.00 0
2 528.944 226 21.00 0
2 530.969 227 21.00 0
2 532.991 228 21.00 0
2 534.523 228 21.00 0
2 535.059 229 21.00 0
2 535.597 229 21.00 0
2 536.112 230 21.00 0
2 538.155 231 21.00 0
2 543.204 232 21.00 0
2 543.719 233 21.00 0
2 544.247 233 21.00 0
2 544.779 234 21.00 0
2 545.302 234 21.00 0
2 548.825 235 21.00 0
2 549.834 236 21.00 0
2 552.852 237 21.00 0
2 553.862 238 21.00 0
2 554.37 238 21.00 0
2 555.39 239 21.00 0
2 560.44 240 21.00 0
2 565.488 241 21.00 0
2 578.558 250 21.00 0
2 580.111 251 21.00 0
2 583.156 252 21.00 0
2 584.698 253 21.00 0
2 586.243 254 21.00 0
2 588.28 255 21.00 0
2 588.8 255 21.00 0
2 599.87 256 21.00 0
2 604.398 257 21.00 0
2 609.926 258 21.00 0
2 610.455 262 21.00 0
2 620.522 267 21.00 0
2 625.576 269 21.00 0
2 626.633 270 21.00 0
2 629.153 271 21.00 0
2 629.663 271 21.00 0
2 630.172 271 21.00 0
2 632.191 273 21.00 0
2 634.715 274 21.00 0
2 636.736 275 21.00 0
2 638.271 276 21.00 0
2 640.296 277 21.00 0
2 647.331 279 21.00 0
2 665.904 288 21.00 0
2 669.446 289 21.00 0
2 672.971 290 21.00 0
2 676.014 291 21.00 0
2 677.028 292 21.00 0
2 680.558 293 21.00 0
2 682.072 294 21.00 0
2 682.586 294 21.00 0
2 684.118 295 21.00 0
2 685.641 296 21.00 0
2 686.17 296 21.00 0
2 687.188 297 21.00 0
2 688.201 297 21.00 0
2 690.236 298 21.00 0
2 690.772 298 21.00 0
2 692.311 299 21.00 0
2 695.859 300 21.00 0
2 698.905 301 21.00 0
2 702.433 302 21.00 0
2 703.444 304 21.00 0
2 713.512 308 21.00 0
2 717.07 309 21.00 0
2 719.589 310 21.00 0
2 720.604 311 21.00 0
2 721.616 312 21.00 0
2 724.648 313 21.00 0
2 725.682 314 21.00 0
2 729.711 315 21.00 0
2 731.244 316 21.00 0
2 734.272 317 21.00 0
2 741.822 318 21.00 0
2 743.338 319 21.00 0
2 743.846 320 21.00 0
2 748.37 321 21.00 0
2 749.902 322 21.00 0
2 754.947 323 21.00 0
2 784.606 332 21.00 0
2 786.671 333 21.00 0
2 790.202 334 21.00 0
2 790.711 335 21.00 0
2 792.242 336 21.00 0
2 794.287 337 21.00 0
2 796.326 338 21.00 0
2 803.391 341 21.00 0
2 804.428 342 21.00 0
2 805.963 343 21.00 0
2 809.52 344 21.00 0
2 810.554 345 21.00 0
2 812.074 346 21.00 0
2 812.602 346 21.00 0
2 814.621 347 21.00 0
2 817.156 348 21.00 0
2 818.175 349 21.00 0
2 823.206 350 21.00 0
2 824.226 351 21.00 0
