ID TIME #BLOCKS
2 0.529 1
2 1.064 1
2 3.603 4
2 5.649 1
2 7.165 1
2 8.694 1
2 9.705 1
2 13.242 1
2 13.759 1
2 20.29 1
2 32.861 1
2 53.976 13
2 57.033 1
2 59.554 2
2 62.08 1
2 63.61 1
2 65.159 1
2 67.184 1
2 71.731 2
2 74.79 1
2 76.307 1
2 77.321 1
2 79.854 1
2 81.899 1
2 83.943 1
2 87.991 1
2 88.515 1
2 106.582 8
2 116.65 2
2 121.702 1
2 131.765 2
2 133.281 2
2 134.295 1
2 136.31 1
2 138.325 2
2 139.843 1
2 142.373 1
2 143.894 1
2 146.42 1
2 147.945 1
2 149.973 1
2 152.519 1
2 154.559 1
2 166.141 4
2 166.657 1
2 167.181 1
2 169.725 1
2 171.252 1
2 173.773 1
2 178.307 3
2 182.352 1
2 183.883 1
2 185.41 1
2 192.974 2
2 193.515 1
2 194.542 1
2 208.12 7
2 212.709 2
2 221.262 5
2 226.805 1
2 227.314 1
2 231.34 3
2 232.855 1
2 233.371 1
2 234.88 1
2 238.907 1
2 242.445 1
2 242.971 1
2 243.509 2
2 247.069 1
2 250.101 1
2 274.733 9
2 275.795 2
2 276.321 1
2 277.849 2
2 279.382 1
2 280.896 1
2 284.429 1
2 285.943 1
2 286.957 1
2 290.986 2
2 293.017 1
2 295.032 1
2 298.556 1
2 299.087 1
2 302.639 1
2 303.17 1
2 307.695 3
2 311.218 1
2 320.767 2
2 322.298 1
2 328.341 1
2 336.89 1
2 338.905 1
2 341.419 1
2 346.442 1
2 351.98 4
2 354.044 2
2 354.558 1
2 356.574 1
2 358.601 2
2 360.141 1
2 361.167 1
2 373.223 2
2 384.797 8
2 389.411 1
2 393.949 2
2 394.46 2
2 396.49 1
2 399.538 1
2 407.592 1
2 409.621 1
2 410.657 1
2 418.223 1
2 422.256 5
2 434.838 5
2 435.355 1
2 444.9 5
2 445.42 1
2 446.444 1
2 449.487 1
2 450.012 1
2 453.562 1
2 454.078 1
2 454.595 1
2 457.617 1
2 459.144 1
2 462.187 1
2 482.308 10
2 486.38 1
2 492.422 4
2 493.452 1
2 495.491 2
2 496.039 1
2 498.067 1
2 500.1 1
2 502.138 1
2 506.183 1
2 508.222 1
2 516.777 7
2 517.312 1
2 526.887 4
2 528.413 1
2 528.935 1
2 530.966 1
2 532.989 1
2 534.514 1
2 535.05 1
2 535.587 2
2 536.109 1
2 538.145 1
2 543.195 1
2 543.717 1
2 544.238 1
2 544.776 1
2 545.299 1
2 548.823 1
2 549.832 1
2 552.85 1
2 553.859 1
2 554.368 1
2 555.387 1
2 560.431 1
2 565.479 1
2 578.555 11
2 580.102 1
2 583.147 1
2 584.69 2
2 586.234 1
2 588.275 1
2 588.795 1
2 599.866 1
2 604.396 1
2 609.924 1
2 610.446 6
2 620.52 6
2 625.567 3
2 626.63 1
2 629.151 1
2 629.661 1
2 630.17 1
2 632.188 2
2 634.712 1
2 636.734 1
2 638.261 1
2 640.294 1
2 647.328 2
2 665.902 11
2 669.443 1
2 672.968 1
2 676.005 1
2 677.027 1
2 680.555 1
2 682.07 1
2 682.584 1
2 684.109 2
2 685.639 1
2 686.161 1
2 687.186 1
2 688.198 1
2 690.227 1
2 690.763 1
2 692.302 1
2 695.851 1
2 698.895 1
2 702.431 1
2 703.442 2
2 713.504 4
2 717.068 1
2 719.587 1
2 720.602 1
2 721.613 1
2 724.646 2
2 725.673 1
2 729.709 2
2 731.236 1
2 734.269 1
2 741.82 2
2 743.336 1
2 743.844 1
2 748.368 1
2 749.893 1
2 754.942 2
2 784.597 8
2 786.668 1
2 790.2 1
2 790.709 1
2 792.233 1
2 794.276 1
2 796.317 1
2 803.382 3
2 804.423 1
2 805.954 1
2 809.512 1
2 810.546 2
2 812.072 1
2 812.594 1
2 814.619 1
2 817.147 1
2 818.173 1
2 823.204 1
2 824.223 1
2 826.743 1
2 827.765 1
2 842.354 4
2 843.383 1
2 845.91 2
2 848.942 1
2 850.455 1
2 850.969 1
2 853.988 1
2 863.543 1
2 874.598 7
2 884.663 5
2 889.714 1
2 894.756 5
2 895.814 1
2 934.525 1
