ID TIME BLOCK BALANCE #RESOURCES
7 0.542 1 21.00 0
7 1.055 2 21.00 0
7 3.103 3 21.00 0
7 5.126 4 21.00 0
7 6.644 5 21.00 0
7 8.172 5 21.00 0
7 9.182 6 21.00 0
7 12.726 7 21.00 0
7 13.236 8 21.00 0
7 14.767 9 21.00 0
7 17.293 10 21.00 0
7 27.854 12 21.00 0
7 29.378 13 21.00 0
7 31.395 14 21.00 0
7 52.486 18 21.00 0
7 53.504 19 21.00 0
7 55.542 20 21.00 0
7 62.592 25 21.00 0
7 64.641 26 21.00 0
7 66.661 27 21.00 0
7 71.211 29 21.00 0
7 74.267 30 21.00 0
7 75.786 31 21.00 0
7 76.796 32 21.00 0
7 79.342 33 21.00 0
7 80.881 34 21.00 0
7 82.402 35 21.00 0
7 84.924 36 21.00 0
7 88.977 37 21.00 0
7 91.499 38 21.00 0
7 136.694 52 21.00 0
7 137.764 53 21.00 0
7 140.278 54 21.00 0
7 141.789 55 21.00 0
7 143.822 56 21.00 0
7 145.345 57 21.00 0
7 147.384 58 21.00 0
7 149.898 59 21.00 0
7 151.435 60 21.00 0
7 153.957 61 21.00 0
7 154.485 61 21.00 0
7 156.0 62 21.00 0
7 156.51 62 21.00 0
7 158.04 63 21.00 0
7 159.578 64 21.00 0
7 162.597 65 21.00 0
7 168.647 66 21.00 0
7 206.834 86 21.00 0
7 208.921 87 21.00 0
7 210.436 88 21.00 0
7 212.473 89 21.00 0
7 214.494 90 21.00 0
7 217.028 91 21.00 0
7 218.571 92 21.00 0
7 220.593 93 21.00 0
7 223.611 94 21.00 0
7 225.645 95 21.00 0
7 226.681 96 21.00 0
7 229.211 97 21.00 0
7 231.227 98 21.00 0
7 232.76 99 21.00 0
7 233.799 99 21.00 0
7 234.316 100 21.00 0
7 236.829 101 21.00 0
7 238.843 102 21.00 0
7 240.858 103 21.00 0
7 244.395 104 21.00 0
7 284.064 120 21.00 0
7 284.602 121 21.00 0
7 285.613 122 21.00 0
7 287.127 123 21.00 0
7 290.661 125 21.00 0
7 292.715 126 21.00 0
7 294.766 127 21.00 0
7 295.285 127 21.00 0
7 297.802 128 21.00 0
7 298.322 129 21.00 0
7 301.87 130 21.00 0
7 303.906 131 21.00 0
7 309.939 133 21.00 0
7 319.989 136 21.00 0
7 322.03 137 21.00 0
7 327.065 138 21.00 0
7 336.123 139 21.00 0
7 338.638 140 21.00 0
7 340.657 141 21.00 0
7 345.689 141 21.00 0
7 349.713 143 21.00 0
7 353.231 144 21.00 0
7 353.745 145 21.00 0
7 355.783 146 21.00 0
7 357.822 147 21.00 0
7 359.361 148 21.00 0
7 359.902 148 21.00 0
7 361.42 149 21.00 0
7 363.938 150 21.00 0
7 365.479 151 21.00 0
7 367.529 152 21.00 0
7 370.051 153 21.00 0
7 372.567 154 21.00 0
7 374.102 155 21.00 0
7 377.654 156 21.00 0
7 379.674 157 21.00 0
7 385.707 158 21.00 0
7 386.738 159 21.00 0
7 397.296 161 21.00 0
7 398.31 163 21.00 0
7 403.34 164 21.00 0
7 404.37 165 21.00 0
7 408.408 167 21.00 0
7 409.427 168 21.00 0
7 411.944 169 21.00 0
7 413.459 170 21.00 0
7 417.502 171 21.00 0
7 418.027 172 21.00 0
7 420.062 173 21.00 0
7 421.581 174 21.00 0
7 423.617 175 21.00 0
7 425.66 176 21.00 0
7 427.7 177 21.00 0
7 432.254 179 21.00 0
7 434.79 180 21.00 0
7 435.301 181 21.00 0
7 437.317 182 21.00 0
7 439.853 183 21.00 0
7 440.388 183 21.00 0
7 441.912 184 21.00 0
7 444.93 185 21.00 0
7 445.439 186 21.00 0
7 449.481 187 21.00 0
7 450.018 188 21.00 0
7 453.048 189 21.00 0
7 454.07 190 21.00 0
7 457.092 191 21.00 0
7 463.651 193 21.00 0
7 467.673 194 21.00 0
7 473.703 198 21.00 0
7 474.236 199 21.00 0
7 476.776 200 21.00 0
7 478.811 201 21.00 0
7 480.834 202 21.00 0
7 481.348 202 21.00 0
7 482.378 203 21.00 0
7 485.901 205 21.00 0
7 488.419 206 21.00 0
7 490.432 207 21.00 0
7 492.447 208 21.00 0
7 494.483 209 21.00 0
7 494.999 209 21.00 0
7 496.015 210 21.00 0
7 497.525 211 21.00 0
7 499.562 212 21.00 0
7 501.615 213 21.00 0
7 503.634 214 21.00 0
7 505.677 215 21.00 0
7 508.22 216 21.00 0
7 510.739 217 21.00 0
7 511.752 218 21.00 0
7 513.266 219 21.00 0
7 515.782 220 21.00 0
7 517.825 221 21.00 0
7 519.844 222 21.00 0
7 524.385 224 21.00 0
7 527.44 225 21.00 0
7 528.455 226 21.00 0
7 530.475 227 21.00 0
7 530.985 227 21.00 0
7 532.518 228 21.00 0
7 534.549 229 21.00 0
7 535.073 229 21.00 0
7 535.583 230 21.00 0
7 537.623 231 21.00 0
7 540.168 232 21.00 0
7 542.704 233 21.00 0
7 551.75 237 21.00 0
7 553.289 237 21.00 0
7 553.798 238 21.00 0
