ID TIME MB
7 0.547 150959
7 10.687 165488
7 20.811 169683
7 30.888 178102
7 40.929 180000
7 50.972 180000
7 61.068 186478
7 71.221 203041
7 81.387 209127
7 91.501 213315
7 101.541 213315
7 111.569 213315
7 121.617 213315
7 131.65 213315
7 141.791 233012
7 151.943 239105
7 162.089 245583
7 172.171 247677
7 182.214 247677
7 192.255 247677
7 202.292 247677
7 212.483 274741
7 222.604 280827
7 232.771 288160
7 242.865 294252
7 252.938 295300
7 262.978 295300
7 273.018 295300
7 283.056 295300
7 293.225 319411
7 303.378 326360
7 313.46 330556
7 323.545 335808
7 333.596 336857
7 343.674 340004
7 353.748 356451
7 363.942 364451
7 374.109 371997
7 384.195 377507
7 394.276 379605
7 404.381 391997
7 414.466 400439
7 424.634 406537
7 434.794 413488
7 444.932 419978
7 455.078 426272
7 465.159 429419
7 475.248 437823
7 485.395 443073
7 495.506 450423
7 505.684 456919
7 515.785 462169
7 525.909 468084
7 536.092 480026
7 546.224 484030
7 556.383 496630
7 566.471 501887
7 576.563 507137
7 586.735 513437
7 596.868 520399
7 606.909 520399
7 617.017 528807
7 627.106 533018
7 637.246 540179
7 647.432 546485
7 657.464 546485
7 667.563 552791
7 677.696 558901
7 687.831 569614
7 697.918 571716
7 708.024 581175
7 718.123 586038
7 728.282 596163
7 738.416 602273
7 748.553 612618
7 758.595 612618
7 768.659 616822
7 778.773 620830
7 788.896 625034
7 799.019 632594
7 809.177 639951
7 819.344 647112
7 829.411 650265
7 839.48 652171
7 849.544 658477
7 859.655 666923
7 869.789 673229
7 879.915 680390
7 890.003 684594
7 900.053 686696
7 910.108 686696
7 920.191 687747
7 930.244 687747
7 940.295 687747
7 950.346 687747
7 960.398 687747
7 970.451 687747
7 980.502 687747
7 990.553 687747
7 1000.609 687747
7 1010.66 687747
7 1020.714 687747
7 1030.765 687747
7 1040.817 687747
7 1050.87 687747
7 1060.919 687747
7 1070.964 687747
7 1081.017 687747
7 1091.07 687747
7 1101.122 687747
7 1111.174 687747
7 1121.226 687747
7 1131.277 687747
7 1141.328 687747
