ID TIME MB
6 0.512 151316
6 10.634 166500
6 20.726 172593
6 30.771 174491
6 40.875 180773
6 50.973 182867
6 61.035 195235
6 71.134 199423
6 81.336 207610
6 91.469 212845
6 101.569 215986
6 111.626 217033
6 121.672 217033
6 131.796 224166
6 141.95 233393
6 152.035 239486
6 162.101 244752
6 172.144 244752
6 182.2 250379
6 192.259 252473
6 202.403 273255
6 212.529 280192
6 222.694 287325
6 232.91 293610
6 242.992 300750
6 253.049 301798
6 263.123 307045
6 273.243 321356
6 283.312 328496
6 293.452 334784
6 303.507 335839
6 313.611 340034
6 323.643 340034
6 333.688 340034
6 343.749 345279
6 353.88 360426
6 364.073 369678
6 374.224 377021
6 384.288 384825
6 394.334 384825
6 404.387 390070
6 414.472 395315
6 424.591 401420
6 434.76 407714
6 444.85 411057
6 454.899 412106
6 464.938 412106
6 474.982 412106
6 485.026 412106
6 495.069 412106
6 505.202 445701
6 515.342 450951
6 525.405 452001
6 535.442 452001
6 545.557 457251
6 555.764 480193
6 565.883 485247
6 575.999 491547
6 586.141 497651
6 596.303 503764
6 606.441 510925
6 616.486 511976
6 626.573 521043
6 636.686 529255
6 646.828 534517
6 656.998 539772
6 667.042 540823
6 677.085 540823
6 687.129 540823
6 697.168 540823
6 707.24 560792
6 717.31 565003
6 727.435 574729
6 737.558 582282
6 747.598 582282
6 757.648 582282
6 767.703 590721
6 777.78 599991
6 787.849 605246
6 798.001 613262
6 808.086 620031
6 818.236 625090
6 828.272 625090
6 838.391 634556
6 848.534 641717
6 858.704 648642
6 868.817 654948
6 878.997 662971
6 889.08 665073
6 899.123 665073
6 909.172 665073
6 919.223 665073
6 929.274 665073
6 939.323 665073
6 949.373 665073
6 959.422 665073
6 969.475 665073
6 979.529 665073
6 989.581 665073
6 999.631 665073
6 1009.683 665073
6 1019.735 665073
6 1029.786 665073
6 1039.838 665073
6 1049.89 665073
6 1059.943 665073
6 1069.988 665073
6 1080.039 665073
6 1090.089 665073
6 1100.141 665073
6 1110.192 665073
6 1120.244 665073
6 1130.296 665073
6 1140.346 665073
6 1150.399 665073
6 1160.451 665073
6 1170.505 665073
6 1180.559 665073
6 1190.607 665073
6 1200.657 665073
6 1210.707 665073
6 1220.754 665073
6 1230.807 665073
6 1240.859 665073
6 1250.912 665073
6 1260.97 665073
6 1271.026 665073
6 1281.082 665073
6 1291.139 665073
6 1301.195 665073
6 1311.255 665073
6 1321.311 665073
6 1331.368 665073
6 1341.421 665073
6 1351.474 665073
6 1361.524 665073
6 1371.579 665073
6 1381.634 665073
6 1391.688 665073
6 1401.746 665073
6 1411.803 665073
6 1421.858 665073
6 1431.909 665073
6 1441.958 665073
6 1452.015 665073
6 1462.074 665073
6 1472.123 665073
6 1482.184 665073
6 1492.237 665073
6 1502.295 665073
6 1512.356 665073
6 1522.415 665073
6 1532.471 665073
6 1542.532 665073
6 1552.583 665073
6 1562.641 665073
6 1572.701 665073
6 1582.752 665073
6 1592.806 665073
6 1602.866 665073
6 1612.919 665073
6 1622.978 665073
6 1633.039 665073
6 1643.101 665073
6 1653.157 665073
6 1663.214 665073
6 1673.275 665073
6 1683.329 665073
6 1693.388 665073
6 1703.442 665073
6 1713.5 665073
6 1723.559 665073
6 1733.617 665073
6 1743.676 665073
6 1753.733 665073
6 1763.791 665073
6 1773.843 665073
6 1783.899 665073
6 1793.958 665073
6 1804.011 665073
6 1814.068 665073
6 1824.128 665073
6 1834.189 665073
6 1844.241 665073
6 1854.299 665073
6 1864.357 665073
6 1874.415 665073
6 1884.471 665073
6 1894.524 665073
6 1904.578 665073
6 1914.638 665073
6 1924.697 665073
6 1934.753 665073
6 1944.812 665073
6 1954.866 665073
6 1964.926 665073
6 1974.979 665073
6 1985.034 665073
6 1995.091 665073
6 2005.151 665073
6 2015.207 665073
6 2025.267 665073
6 2035.321 665073
6 2045.377 665073
6 2055.435 665073
6 2065.487 665073
6 2075.543 665073
6 2085.598 665073
6 2095.651 665073
6 2105.711 665073
6 2115.768 665073
6 2125.829 665073
6 2135.888 665073
6 2145.945 665073
6 2156.002 665073
6 2166.06 665073
6 2176.112 665073
6 2186.165 665073
6 2196.216 665073
6 2206.268 665073
6 2216.324 665073
6 2226.381 665073
6 2236.435 665073
6 2246.491 665073
6 2256.55 665073
6 2266.607 665073
6 2276.657 665073
6 2286.716 665073
6 2296.775 665073
6 2306.831 665073
6 2316.883 665073
6 2326.941 665073
6 2337.0 665073
6 2347.056 665073
6 2357.115 665073
6 2367.172 665073
6 2377.226 665073
6 2387.283 665073
6 2397.338 665073
6 2407.393 665073
6 2417.452 665073
6 2427.509 665073
6 2437.565 665073
6 2447.617 665073
6 2457.677 665073
6 2467.733 665073
6 2477.793 665073
6 2487.846 665073
6 2497.903 665073
6 2507.965 665073
6 2518.026 665073
6 2528.079 665073
6 2538.133 665073
6 2548.19 665073
6 2558.25 665073
6 2568.302 665073
6 2578.362 665073
6 2588.421 665073
6 2598.473 665073
6 2608.526 665073
6 2618.579 665073
6 2628.631 665073
6 2638.681 665073
6 2648.735 665073
6 2658.794 665073
6 2668.85 665073
6 2678.904 665073
6 2688.962 665073
6 2699.015 665073
6 2709.071 665073
6 2719.132 665073
6 2729.184 665073
6 2739.24 665073
6 2749.296 665073
6 2759.354 665073
6 2769.409 665073
6 2779.471 665073
6 2789.528 665073
6 2799.589 665073
6 2809.643 665073
6 2819.698 665073
6 2829.753 665073
6 2839.811 665073
6 2849.867 665073
6 2859.929 665073
6 2869.987 665073
6 2880.045 665073
6 2890.096 665073
6 2900.154 665073
6 2910.211 665073
6 2920.262 665073
6 2930.32 665073
6 2940.382 665073
6 2950.44 665073
6 2960.495 665073
6 2970.552 665073
6 2980.61 665073
6 2990.664 665073
6 3000.721 665073
6 3010.781 665073
6 3020.841 665073
6 3030.893 665073
6 3040.951 665073
6 3051.005 665073
6 3061.064 665073
6 3071.123 665073
6 3081.18 665073
6 3091.236 665073
6 3101.294 665073
6 3111.351 665073
6 3121.406 665073
6 3131.463 665073
6 3141.52 665073
6 3151.577 665073
6 3161.635 665073
6 3171.694 665073
6 3181.752 665073
6 3191.8 665073
6 3201.857 665073
6 3211.914 665073
6 3221.968 665073
6 3232.026 665073
6 3242.078 665073
6 3252.131 665073
6 3262.184 665073
6 3272.24 665073
6 3282.299 665073
6 3292.354 665073
6 3302.414 665073
6 3312.472 665073
6 3322.525 665073
6 3332.583 665073
6 3342.643 665073
6 3352.7 665073
6 3362.757 665073
6 3372.813 665073
6 3382.866 665073
6 3392.919 665073
6 3402.976 665073
6 3413.033 665073
6 3423.09 665073
6 3433.147 665073
6 3443.206 665073
6 3453.265 665073
6 3463.32 665073
6 3473.375 665073
6 3483.435 665073
6 3493.49 665073
6 3503.548 665073
6 3513.601 665073
6 3523.657 665073
6 3533.714 665073
6 3543.763 665073
6 3553.818 665073
6 3563.881 665073
6 3573.932 665073
6 3583.989 665073
6 3594.042 665073
6 3604.098 665073
6 3614.156 665073
6 3624.211 665073
6 3634.268 665073
6 3644.327 665073
6 3654.38 665073
6 3664.44 665073
6 3674.493 665073
6 3684.549 665073
6 3694.603 665073
6 3704.659 665073
6 3714.718 665073
6 3724.768 665073
6 3734.83 665073
6 3744.888 665073
6 3754.942 665073
6 3765.004 665073
6 3775.055 665073
6 3785.111 665073
6 3795.168 665073
6 3805.225 665073
6 3815.282 665073
6 3825.34 665073
6 3835.396 665073
6 3845.456 665073
6 3855.511 665073
6 3865.567 665073
6 3875.623 665073
6 3885.679 665073
6 3895.737 665073
6 3905.794 665073
6 3915.848 665073
6 3925.899 665073
6 3935.962 665073
6 3946.019 665073
6 3956.073 665073
6 3966.127 665073
6 3976.185 665073
6 3986.243 665073
6 3996.302 665073
6 4006.36 665073
6 4016.417 665073
6 4026.479 665073
6 4036.53 665073
6 4046.583 665073
6 4056.64 665073
6 4066.697 665073
6 4076.752 665073
6 4086.808 665073
6 4096.864 665073
6 4106.922 665073
6 4116.983 665073
6 4127.034 665073
6 4137.09 665073
6 4147.145 665073
6 4157.198 665073
6 4167.257 665073
6 4177.31 665073
6 4187.364 665073
6 4197.416 665073
6 4207.473 665073
6 4217.53 665073
6 4227.581 665073
6 4237.64 665073
6 4247.694 665073
6 4257.755 665073
6 4267.811 665073
6 4277.87 665073
6 4287.923 665073
6 4297.982 665073
6 4308.036 665073
6 4318.095 665073
6 4328.153 665073
6 4338.206 665073
6 4348.268 665073
6 4358.326 665073
6 4368.38 665073
6 4378.438 665073
6 4388.498 665073
6 4398.552 665073
6 4408.607 665073
6 4418.665 665073
6 4428.718 665073
6 4438.774 665073
