ID TIME BLOCK BALANCE #RESOURCES
25 0.509 1 21.00 0
25 1.023 2 21.00 0
25 2.541 3 21.00 0
25 4.58 4 21.00 0
25 6.623 5 21.00 0
25 9.167 6 21.00 0
25 13.716 8 21.00 0
25 15.234 9 21.00 0
25 17.249 10 21.00 0
25 29.327 13 21.00 0
25 49.938 18 21.00 0
25 52.972 20 21.00 0
25 53.998 20 21.00 0
25 56.025 21 21.00 0
25 58.064 22 21.00 0
25 59.601 23 21.00 0
25 61.632 24 21.00 0
25 62.666 25 21.00 0
25 65.201 26 21.00 0
25 66.727 27 21.00 0
25 71.277 29 21.00 0
25 74.338 30 21.00 0
25 75.854 31 21.00 0
25 76.865 32 21.00 0
25 79.905 33 21.00 0
25 93.491 40 21.00 0
25 94.516 41 21.00 0
25 100.548 42 21.00 0
25 104.077 43 21.00 0
25 108.103 44 21.00 0
25 115.132 45 21.00 0
25 121.693 46 21.00 0
25 127.247 47 21.00 0
25 127.786 48 21.00 0
25 128.301 48 21.00 0
25 131.84 49 21.00 0
25 132.369 50 21.00 0
25 133.903 51 21.00 0
25 135.928 52 21.00 0
25 137.439 53 21.00 0
25 139.977 54 21.00 0
25 141.998 55 21.00 0
25 143.528 56 21.00 0
25 145.55 57 21.00 0
25 147.582 58 21.00 0
25 149.606 59 21.00 0
25 150.116 59 21.00 0
25 151.65 60 21.00 0
25 154.176 61 21.00 0
25 156.21 62 21.00 0
25 157.73 63 21.00 0
25 159.772 64 21.00 0
25 165.306 66 21.00 0
25 166.828 67 21.00 0
25 168.344 67 21.00 0
25 189.446 69 21.00 0
25 192.97 77 21.00 0
25 193.501 79 21.00 0
25 194.011 79 21.00 0
25 194.533 80 21.00 0
25 197.075 81 21.00 0
25 199.606 82 21.00 0
25 201.138 83 21.00 0
25 203.166 84 21.00 0
25 205.204 85 21.00 0
25 206.744 86 21.00 0
25 208.763 87 21.00 0
25 210.779 88 21.00 0
25 212.795 89 21.00 0
25 214.836 90 21.00 0
25 217.361 91 21.00 0
25 218.375 92 21.00 0
25 220.889 93 21.00 0
25 223.908 94 21.00 0
25 225.923 95 21.00 0
25 226.45 96 21.00 0
25 229.993 97 21.00 0
25 232.03 98 21.00 0
25 233.044 99 21.00 0
25 234.556 100 21.00 0
25 239.076 101 21.00 0
25 242.095 102 21.00 0
25 242.617 103 21.00 0
25 247.642 105 21.00 0
25 248.153 105 21.00 0
25 248.684 106 21.00 0
25 255.72 107 21.00 0
25 260.763 108 21.00 0
25 261.296 110 21.00 0
25 264.33 111 21.00 0
25 265.359 112 21.00 0
25 269.401 113 21.00 0
25 269.935 113 21.00 0
25 270.962 114 21.00 0
25 271.47 115 21.00 0
25 274.993 117 21.00 0
25 275.531 117 21.00 0
25 276.546 118 21.00 0
25 277.053 118 21.00 0
25 279.076 119 21.00 0
25 280.597 120 21.00 0
25 284.12 121 21.00 0
25 285.656 122 21.00 0
25 286.699 123 21.00 0
